"22",0.166666666666667,1,1,1,1,0.833333333333333,1,1,1,0,0.166666666666667,0.166666666666667,1,0.75,1,1,1,1,0.166666666666667,0.833333333333333,1,1,0.958333333333333,1,1,1,1,1,1,0.833333333333333,1,1,1,1,1,1,0.9,0.971428571428571,0.833333333333333,0.888888888888889,0.166666666666667,0.69047619047619,0.75,0.111111111111111,0.833333333333333,1,0.833333333333333,0.833333333333333,1,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.166666666666667,0.833333333333333,0.636363636363636,0.666666666666667,1,1,1,1,0.933333333333333,1,1,1,0.166666666666667,1,0.166666666666667,0.166666666666667,1,0.166666666666667,1,1
"24",0,1,1,1,1,1,1,1,1,0.166666666666667,0,0,1,0.75,1,1,1,1,0.12,0.833333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.971428571428571,1,1,0,0.857142857142857,0.833333333333333,0.111111111111111,1,1,1,1,1,1,1,1,1,1,0,1,0.636363636363636,0.666666666666667,1,1,1,1,0.933333333333333,1,1,1,0,1,0,0,1,0,1,1
"29",0,1,1,1,1,1,1,1,1,0.166666666666667,0,0,1,0.75,1,1,1,1,0.12,0.833333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.971428571428571,1,1,0,0.857142857142857,0.833333333333333,0.111111111111111,1,1,1,1,1,1,1,1,1,1,0,1,0.636363636363636,0.666666666666667,1,1,1,1,0.933333333333333,1,1,1,0,1,0,0,1,0,1,1
"30",1,1,1,1,1,1,1,1,1,1,1,1,0,0.75,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,1,1,1,1,1,1,0.956521739130435,1,1,1,1,1,1,1,1,1,1,0.588235294117647,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,0.833333333333333,1,0.857142857142857,1
"33",0.75,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0,1,0.5,1,1,0.63,0.333333333333333,1,0.75,0.666666666666667,1,0.75,1,0.75,0.75,0.888888888888889,1,1,1,1,1,0.956521739130435,1,1,0.971428571428571,1,1,0.75,0.857142857142857,0.833333333333333,0.75,1,0.75,0.571428571428571,0.666666666666667,1,1,0.666666666666667,1,1,1,0.75,1,0.477272727272727,0.416666666666667,1,0.666666666666667,0.5,1,0.933333333333333,1,1,1,0.75,0.75,0.75,0.75,0.666666666666667,0.75,0.857142857142857,0.5
"39",1,0.5,0.5,0.5,0.5,0.5,0.5,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0.583333333333333,0.5,1,0.5,1,1,0.111111111111111,0.5,0.5,0.5,0.5,0.5,0.521739130434783,0.5,0.5,0.514285714285714,0.416666666666667,0.555555555555556,1,0.571428571428571,0.25,0.944444444444444,0.5,0.705882352941176,0.714285714285714,0.666666666666667,0,0.454545454545454,0.666666666666667,0.375,0.5,0.5,1,0.5,0.727272727272727,0.666666666666667,0,0.333333333333333,1,0,0.533333333333333,0.5,0.5,0.5,1,0.75,1,1,0.5,1,0.571428571428571,1
"45",1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,1,1,0.88,0.166666666666667,1,1,0.666666666666667,1,1,1,1,1,0.888888888888889,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.571428571428571,0.666666666666667,1,1,0.666666666666667,1,1,1,1,1,0.727272727272727,0.666666666666667,1,0.666666666666667,0,1,1,1,1,1,1,1,1,1,0.833333333333333,1,1,0
"47",1,0.5,0.5,0.5,0.5,0.5,0.5,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0.583333333333333,0.5,1,0.5,1,1,0.111111111111111,0.5,0.5,0.5,0.5,0.5,0.521739130434783,0.5,0.5,0.514285714285714,0.416666666666667,0.555555555555556,1,0.571428571428571,0.25,0.944444444444444,0.5,0.705882352941176,0.714285714285714,0.666666666666667,0,0.454545454545454,0.666666666666667,0.375,0.5,0.5,1,0.5,0.727272727272727,0.666666666666667,0,0.333333333333333,1,0,0.533333333333333,0.5,0.5,0.5,1,0.75,1,1,0.5,1,0.571428571428571,1
"50",1,0.5,0.5,0.5,0.5,0.5,0.5,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0.583333333333333,0.5,1,0.5,1,1,0.111111111111111,0.5,0.5,0.5,0.5,0.5,0.521739130434783,0.5,0.5,0.514285714285714,0.416666666666667,0.555555555555556,1,0.571428571428571,0.25,0.944444444444444,0.5,0.705882352941176,0.714285714285714,0.666666666666667,0,0.454545454545454,0.666666666666667,0.375,0.5,0.5,1,0.5,0.727272727272727,0.666666666666667,0,0.333333333333333,1,0,0.533333333333333,0.5,0.5,0.5,1,0.75,1,1,0.5,1,0.571428571428571,1
"51",0.12,1,1,1,1,1,1,1,1,0.166666666666667,0.12,0.12,1,0.63,1,0.88,1,1,0,0.713333333333333,1,1,0.88,1,1,1,1,1,0.888888888888889,1,1,1,1,1,1,1,1,0.971428571428572,1,1,0.12,0.857142857142857,0.833333333333333,0.12,1,1,0.88,0.88,1,1,0.88,1,1,1,0.12,1,0.516363636363636,0.546666666666667,1,0.88,0.88,1,0.933333333333333,1,1,1,0.12,1,0.12,0.12,0.88,0.12,1,0.88
"56",0.833333333333333,1,1,1,1,1,1,1,1,0.833333333333333,0.833333333333333,0.833333333333333,1,0.333333333333333,1,0.166666666666667,1,1,0.713333333333333,0,1,1,0.666666666666667,1,1,1,1,1,0.888888888888889,1,1,1,1,1,1,1,1,0.971428571428572,1,1,0.833333333333333,0.857142857142857,0.833333333333333,0.833333333333333,1,1,0.571428571428571,0.666666666666667,1,1,0.666666666666667,1,1,1,0.833333333333333,1,0.560606060606061,0.5,1,0.666666666666667,0.166666666666667,1,0.933333333333333,1,1,1,0.833333333333333,1,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1,0.166666666666667
"58",1,0.916666666666667,0.5,1,0.5,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.791666666666667,1,0.5,0.5,1,1,1,0.75,0.5,0.5,0.5,0.5,0.521739130434783,0.5,0.6,0.514285714285714,0.75,0.555555555555556,1,0.857142857142857,1,1,1,0.705882352941176,1,1,1,0.863636363636364,1,0.875,1,1,1,1,0.909090909090909,1,1,1,1,1,0.533333333333333,0.5,0.5,0.5,1,0.75,1,1,0.833333333333333,1,0.571428571428571,1
"59",1,1,1,1,1,1,1,1,1,1,1,1,0,0.75,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,1,1,1,1,1,1,0.956521739130435,1,1,1,1,1,1,1,1,1,1,0.588235294117647,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,0.833333333333333,1,0.857142857142857,1
"60",1,0.583333333333333,0.458333333333333,0.666666666666667,0.458333333333333,0.625,0.458333333333333,0.583333333333333,0.583333333333333,0.958333333333333,1,1,1,0.666666666666667,0.583333333333333,0.666666666666667,0.583333333333333,0.583333333333333,0.88,0.666666666666667,0.791666666666667,1,0,0.666666666666667,0.791666666666667,0.458333333333333,1,1,0.472222222222222,0.416666666666667,0.458333333333333,0.458333333333333,0.458333333333333,0.458333333333333,0.458333333333333,0.458333333333333,0.416666666666667,0.458333333333333,0.333333333333333,0.416666666666667,1,0.482142857142857,0.541666666666667,0.902777777777778,0.625,0.497549019607843,0.339285714285714,0.291666666666667,0.583333333333333,0.443181818181818,0.291666666666667,0.416666666666667,0.625,0.625,1,0.625,0.371212121212121,0.416666666666667,0.583333333333333,0.25,0.666666666666667,0.583333333333333,0.458333333333333,0.458333333333333,0.458333333333333,0.458333333333333,1,0.541666666666667,1,1,0.25,1,0.458333333333333,0.666666666666667
"61",1,0.0833333333333333,0.5,0,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,0.5,1,0.5,0.5,1,1,1,1,0.666666666666667,0,1,0.5,1,1,0.555555555555556,0.5,0.5,0.5,0.5,0.5,0.521739130434783,0.5,0.5,0.514285714285714,0.5,0.555555555555556,1,0.571428571428571,0.583333333333333,0.944444444444444,0.5,0.705882352941176,0.714285714285714,0.666666666666667,0.5,0.5,0.666666666666667,0.5,0.5,0.5,1,0.5,0.818181818181818,0.833333333333333,0.5,0.666666666666667,1,0.5,0.533333333333333,0.5,0.5,0.5,1,0.75,1,1,0.666666666666667,1,0.571428571428571,1
"62",1,0.916666666666667,0.5,1,0.5,1,0.5,1,1,1,1,1,0.5,0.75,1,1,1,1,1,1,0.5,0.5,0.791666666666667,1,0,0.5,0.5,0.5,1,0.75,0.5,0.5,0.5,0.5,0.478260869565217,0.5,0.6,0.514285714285714,0.75,0.555555555555556,1,0.857142857142857,1,1,1,0.294117647058824,1,1,1,0.863636363636364,1,0.875,1,1,1,1,0.909090909090909,1,1,1,1,1,0.533333333333333,0.5,0.5,0.5,1,0.25,1,1,0.666666666666667,1,0.428571428571429,1
"65",1,0.416666666666667,0,0.5,0,0.5,0,0.5,0.5,1,1,1,1,1,0.5,1,0.5,0.5,1,1,0.5,1,0.458333333333333,0.5,0.5,0,1,1,0.555555555555556,0.25,0,0,0,0,0.0434782608695652,0,0.1,0.0285714285714286,0.25,0.111111111111111,1,0.428571428571428,0.583333333333333,0.944444444444444,0.5,0.411764705882353,0.714285714285714,0.666666666666667,0.5,0.363636363636364,0.666666666666667,0.375,0.5,0.5,1,0.5,0.727272727272727,0.833333333333333,0.5,0.666666666666667,1,0.5,0.0666666666666667,0,0,0,1,0.5,1,1,0.5,1,0.142857142857143,1
"67",1,1,1,1,1,1,1,1,1,1,1,1,0,0.75,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,1,1,1,1,1,1,0.956521739130435,1,1,1,1,1,1,1,1,1,1,0.588235294117647,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,0.833333333333333,1,0.857142857142857,1
"69",1,1,1,1,1,1,1,1,1,1,1,1,0,0.75,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,1,1,1,1,1,1,0.956521739130435,1,1,1,1,1,1,1,1,1,1,0.588235294117647,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,0.833333333333333,1,0.857142857142857,1
"74",1,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.111111111111111,0.111111111111111,1,1,1,1,0.888888888888889,0.111111111111111,0.888888888888889,0.111111111111111,0.111111111111111,0.888888888888889,0.888888888888889,1,1,0.472222222222222,0.555555555555556,1,0.555555555555556,1,1,0,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.472222222222222,0.555555555555556,1,0.571428571428571,0.25,0.944444444444444,0.555555555555556,0.705882352941176,0.603174603174603,0.555555555555556,0.111111111111111,0.51010101010101,0.555555555555556,0.430555555555556,0.555555555555556,0.555555555555556,1,0.555555555555556,0.616161616161616,0.555555555555556,0.111111111111111,0.222222222222222,0.888888888888889,0.111111111111111,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,1,0.75,1,1,0.388888888888889,1,0.571428571428571,0.888888888888889
"77",1,0.416666666666667,0.25,0.5,0.25,0.25,0.25,0.5,0.5,0.833333333333333,1,1,1,1,0.5,1,0.5,0.5,1,1,0.75,1,0.416666666666667,0.5,0.75,0.25,1,1,0.555555555555556,0,0.25,0.25,0.25,0.25,0.271739130434783,0.25,0.15,0.264285714285714,0.0833333333333333,0.194444444444444,1,0.178571428571429,0.5,0.888888888888889,0.25,0.455882352941176,0.464285714285714,0.416666666666667,0.5,0.113636363636364,0.416666666666667,0.125,0.25,0.25,1,0.25,0.727272727272727,0.833333333333333,0.5,0.666666666666667,1,0.5,0.283333333333333,0.25,0.25,0.25,1,0.5,1,1,0.5,1,0.321428571428571,1
"79",1,0.416666666666667,0,0.5,0,0.5,0,0.5,0.5,1,1,1,1,1,0.5,1,0.5,0.5,1,1,0.5,1,0.458333333333333,0.5,0.5,0,1,1,0.555555555555556,0.25,0,0,0,0,0.0434782608695652,0,0.1,0.0285714285714286,0.25,0.111111111111111,1,0.428571428571428,0.583333333333333,0.944444444444444,0.5,0.411764705882353,0.714285714285714,0.666666666666667,0.5,0.363636363636364,0.666666666666667,0.375,0.5,0.5,1,0.5,0.727272727272727,0.833333333333333,0.5,0.666666666666667,1,0.5,0.0666666666666667,0,0,0,1,0.5,1,1,0.5,1,0.142857142857143,1
"82",1,0.416666666666667,0,0.5,0,0.5,0,0.5,0.5,1,1,1,1,1,0.5,1,0.5,0.5,1,1,0.5,1,0.458333333333333,0.5,0.5,0,1,1,0.555555555555556,0.25,0,0,0,0,0.0434782608695652,0,0.1,0.0285714285714286,0.25,0.111111111111111,1,0.428571428571428,0.583333333333333,0.944444444444444,0.5,0.411764705882353,0.714285714285714,0.666666666666667,0.5,0.363636363636364,0.666666666666667,0.375,0.5,0.5,1,0.5,0.727272727272727,0.833333333333333,0.5,0.666666666666667,1,0.5,0.0666666666666667,0,0,0,1,0.5,1,1,0.5,1,0.142857142857143,1
"83",1,0.416666666666667,0,0.5,0,0.5,0,0.5,0.5,1,1,1,1,1,0.5,1,0.5,0.5,1,1,0.5,1,0.458333333333333,0.5,0.5,0,1,1,0.555555555555556,0.25,0,0,0,0,0.0434782608695652,0,0.1,0.0285714285714286,0.25,0.111111111111111,1,0.428571428571428,0.583333333333333,0.944444444444444,0.5,0.411764705882353,0.714285714285714,0.666666666666667,0.5,0.363636363636364,0.666666666666667,0.375,0.5,0.5,1,0.5,0.727272727272727,0.833333333333333,0.5,0.666666666666667,1,0.5,0.0666666666666667,0,0,0,1,0.5,1,1,0.5,1,0.142857142857143,1
"85",1,0.416666666666667,0,0.5,0,0.5,0,0.5,0.5,1,1,1,1,1,0.5,1,0.5,0.5,1,1,0.5,1,0.458333333333333,0.5,0.5,0,1,1,0.555555555555556,0.25,0,0,0,0,0.0434782608695652,0,0.1,0.0285714285714286,0.25,0.111111111111111,1,0.428571428571428,0.583333333333333,0.944444444444444,0.5,0.411764705882353,0.714285714285714,0.666666666666667,0.5,0.363636363636364,0.666666666666667,0.375,0.5,0.5,1,0.5,0.727272727272727,0.833333333333333,0.5,0.666666666666667,1,0.5,0.0666666666666667,0,0,0,1,0.5,1,1,0.5,1,0.142857142857143,1
"86",1,0.438405797101449,0.0434782608695652,0.521739130434783,0.0434782608695652,0.521739130434783,0.0434782608695652,0.521739130434783,0.521739130434783,1,1,1,0.956521739130435,0.956521739130435,0.521739130434783,1,0.521739130434783,0.521739130434783,1,1,0.521739130434783,0.956521739130435,0.458333333333333,0.521739130434783,0.478260869565217,0.0434782608695652,0.956521739130435,0.956521739130435,0.555555555555556,0.271739130434783,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0,0.0434782608695652,0.121739130434783,0.0434782608695652,0.271739130434783,0.111111111111111,1,0.428571428571429,0.583333333333333,0.944444444444444,0.521739130434783,0.368286445012788,0.714285714285714,0.666666666666667,0.521739130434783,0.385375494071146,0.666666666666667,0.396739130434783,0.521739130434783,0.521739130434783,1,0.521739130434783,0.727272727272727,0.833333333333333,0.521739130434783,0.666666666666667,1,0.521739130434783,0.0666666666666667,0.0434782608695652,0.0434782608695652,0.0434782608695652,1,0.456521739130435,1,1,0.456521739130435,1,0.0993788819875777,1
"87",1,0.416666666666667,0,0.5,0,0.5,0,0.5,0.5,1,1,1,1,1,0.5,1,0.5,0.5,1,1,0.5,1,0.458333333333333,0.5,0.5,0,1,1,0.555555555555556,0.25,0,0,0,0,0.0434782608695652,0,0.1,0.0285714285714286,0.25,0.111111111111111,1,0.428571428571428,0.583333333333333,0.944444444444444,0.5,0.411764705882353,0.714285714285714,0.666666666666667,0.5,0.363636363636364,0.666666666666667,0.375,0.5,0.5,1,0.5,0.727272727272727,0.833333333333333,0.5,0.666666666666667,1,0.5,0.0666666666666667,0,0,0,1,0.5,1,1,0.5,1,0.142857142857143,1
"88",1,0.416666666666667,0.1,0.5,0.1,0.4,0.1,0.5,0.5,0.9,1,1,1,1,0.5,1,0.5,0.5,1,1,0.6,1,0.416666666666667,0.5,0.6,0.1,1,1,0.555555555555556,0.15,0.1,0.1,0.1,0.1,0.121739130434783,0.1,0,0.114285714285714,0.15,0.0555555555555555,1,0.328571428571429,0.5,0.888888888888889,0.4,0.411764705882353,0.614285714285714,0.566666666666667,0.5,0.263636363636364,0.566666666666667,0.275,0.4,0.4,1,0.4,0.727272727272727,0.833333333333333,0.5,0.666666666666667,1,0.5,0.133333333333333,0.1,0.1,0.1,1,0.5,1,1,0.5,1,0.171428571428571,1
"89",0.971428571428571,0.430952380952381,0.0285714285714286,0.514285714285714,0.0285714285714286,0.514285714285714,0.0285714285714286,0.514285714285714,0.514285714285714,0.971428571428571,0.971428571428571,0.971428571428571,1,0.971428571428571,0.514285714285714,1,0.514285714285714,0.514285714285714,0.971428571428572,0.971428571428572,0.514285714285714,1,0.458333333333333,0.514285714285714,0.514285714285714,0.0285714285714286,1,1,0.555555555555556,0.264285714285714,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.0434782608695652,0.0285714285714286,0.114285714285714,0,0.264285714285714,0.111111111111111,0.971428571428571,0.4,0.554761904761905,0.915873015873016,0.514285714285714,0.411764705882353,0.714285714285714,0.666666666666667,0.514285714285714,0.377922077922078,0.666666666666667,0.389285714285714,0.514285714285714,0.514285714285714,0.971428571428571,0.514285714285714,0.698701298701299,0.804761904761905,0.514285714285714,0.666666666666667,1,0.514285714285714,0.0380952380952381,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.971428571428571,0.5,0.971428571428571,0.971428571428571,0.5,0.971428571428571,0.142857142857143,1
"90",1,0.416666666666667,0.25,0.5,0.25,0.333333333333333,0.25,0.416666666666667,0.416666666666667,0.833333333333333,1,1,1,1,0.416666666666667,1,0.416666666666667,0.416666666666667,1,1,0.75,1,0.333333333333333,0.5,0.75,0.25,1,1,0.472222222222222,0.0833333333333333,0.25,0.25,0.25,0.25,0.271739130434783,0.25,0.15,0.264285714285714,0,0.194444444444444,1,0.261904761904762,0.416666666666667,0.888888888888889,0.333333333333333,0.455882352941176,0.547619047619048,0.5,0.416666666666667,0.151515151515152,0.5,0.125,0.333333333333333,0.333333333333333,1,0.333333333333333,0.643939393939394,0.75,0.416666666666667,0.583333333333333,1,0.416666666666667,0.283333333333333,0.25,0.25,0.25,1,0.5,1,1,0.416666666666667,1,0.321428571428571,1
"91",1,0.472222222222222,0.111111111111111,0.555555555555556,0.111111111111111,0.444444444444444,0.111111111111111,0.555555555555556,0.555555555555556,0.888888888888889,1,1,1,1,0.555555555555556,1,0.555555555555556,0.555555555555556,1,1,0.555555555555556,1,0.416666666666667,0.555555555555556,0.555555555555556,0.111111111111111,1,1,0.555555555555556,0.194444444444444,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.0555555555555555,0.111111111111111,0.194444444444444,0,1,0.317460317460317,0.5,0.888888888888889,0.444444444444444,0.411764705882353,0.603174603174603,0.555555555555556,0.555555555555556,0.308080808080808,0.555555555555556,0.319444444444444,0.444444444444444,0.444444444444444,1,0.444444444444444,0.727272727272727,0.833333333333333,0.555555555555556,0.666666666666667,1,0.555555555555556,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,1,0.5,1,1,0.5,1,0.142857142857143,1
"92",0,1,1,1,1,1,1,1,1,0.166666666666667,0,0,1,0.75,1,1,1,1,0.12,0.833333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.971428571428571,1,1,0,0.857142857142857,0.833333333333333,0.111111111111111,1,1,1,1,1,1,1,1,1,1,0,1,0.636363636363636,0.666666666666667,1,1,1,1,0.933333333333333,1,1,1,0,1,0,0,1,0,1,1
"93",0.857142857142857,0.488095238095238,0.428571428571428,0.571428571428571,0.428571428571428,0.285714285714286,0.428571428571428,0.571428571428571,0.571428571428571,0.69047619047619,0.857142857142857,0.857142857142857,1,0.857142857142857,0.571428571428571,1,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,1,0.482142857142857,0.571428571428571,0.857142857142857,0.428571428571428,1,1,0.571428571428571,0.178571428571429,0.428571428571428,0.428571428571428,0.428571428571428,0.428571428571428,0.428571428571429,0.428571428571428,0.328571428571429,0.4,0.261904761904762,0.317460317460317,0.857142857142857,0,0.357142857142857,0.746031746031746,0.285714285714286,0.563025210084034,0.428571428571429,0.380952380952381,0.571428571428571,0.149350649350649,0.380952380952381,0.196428571428571,0.285714285714286,0.285714285714286,0.857142857142857,0.285714285714286,0.584415584415584,0.69047619047619,0.571428571428571,0.666666666666667,1,0.571428571428571,0.361904761904762,0.428571428571428,0.428571428571428,0.428571428571428,0.857142857142857,0.607142857142857,0.857142857142857,0.857142857142857,0.523809523809524,0.857142857142857,0.428571428571429,1
"95",0.833333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.5,0.583333333333333,0.25,0.25,0.75,0.833333333333333,0.833333333333333,1,0.833333333333333,0.25,1,0.25,0.25,0.833333333333333,0.833333333333333,1,1,0.541666666666667,0.583333333333333,1,0.583333333333333,1,1,0.25,0.5,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.5,0.554761904761905,0.416666666666667,0.5,0.833333333333333,0.357142857142857,0,0.722222222222222,0.5,0.705882352941176,0.630952380952381,0.583333333333333,0.25,0.454545454545455,0.583333333333333,0.375,0.5,0.5,0.833333333333333,0.5,0.560606060606061,0.5,0.25,0.333333333333333,1,0.25,0.516666666666667,0.583333333333333,0.583333333333333,0.583333333333333,0.833333333333333,0.75,0.833333333333333,0.833333333333333,0.5,0.833333333333333,0.583333333333333,1
